Palavra,Link,Instituicao
SOFRER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOFRER.mp4,UFSC SignBank
SOFA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOF%C3%81.mp4,UFSC SignBank
SOGRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOGRO.mp4,UFSC SignBank
SOL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOL.mp4,UFSC SignBank
SOL2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOL2.mp4,UFSC SignBank
SOLDADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOLDADO.mp4,UFSC SignBank
SOLETRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOLETRAR.mp4,UFSC SignBank
SOLICITAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOLICITAR.mp4,UFSC SignBank
SOLTEIRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOLTEIRO.mp4,UFSC SignBank
SOLTEIRO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOLTEIRO2.mp4,UFSC SignBank
SONHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SONHAR.mp4,UFSC SignBank
SONHAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SONHAR2.mp4,UFSC SignBank
SONO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SONO.mp4,UFSC SignBank
SOPA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOPA.mp4,UFSC SignBank
SORRIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SORRIR.mp4,UFSC SignBank
SORRIR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SORRIR2.mp4,UFSC SignBank
SORTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SORTE.mp4,UFSC SignBank
SORTEIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SORTEIO.mp4,UFSC SignBank
SORVETE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SORVETE.mp4,UFSC SignBank
SORVETE2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SORVETE2.mp4,UFSC SignBank
SOUBE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOUBE.mp4,UFSC SignBank
SOZINHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOZINHO.mp4,UFSC SignBank
SOZINHO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOZINHO2.mp4,UFSC SignBank
SPRAY-CABELO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SPRAY-CABELO.mp4,UFSC SignBank
SPRAY,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SPRAY.mp4,UFSC SignBank
STROGONOFF,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/STROGONOFF.mp4,UFSC SignBank
STROGONOFF2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/STROGONOFF2.mp4,UFSC SignBank
SUAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUAR.mp4,UFSC SignBank
SUAVE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUAVE.mp4,UFSC SignBank
SUBDIVIDIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUBDIVIDIR.mp4,UFSC SignBank
SUBJETIVIDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUBJETIVIDADE.mp4,UFSC SignBank
SUBJETIVIDADE2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUBJETIVIDADE2.mp4,UFSC SignBank
SUBJETIVIDADE3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUBJETIVIDADE3.mp4,UFSC SignBank
SUBORNAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUBORNAR.mp4,UFSC SignBank
SUBORNAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUBORNAR2.mp4,UFSC SignBank
SUBSEQUENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUBSEQUENTE.mp4,UFSC SignBank
SUBSTITUIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUBSTITUIR.mp4,UFSC SignBank
SUBWAY,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUBWAY.mp4,UFSC SignBank
SUBWAY2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUBWAY2.mp4,UFSC SignBank
SUBWAY3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUBWAY3.mp4,UFSC SignBank
SUCESSO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUCESSO.mp4,UFSC SignBank
SUCO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUCO.mp4,UFSC SignBank
SUICIDAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUICIDAR.mp4,UFSC SignBank
SUJEITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUJEITO.mp4,UFSC SignBank
SUJO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUJO.mp4,UFSC SignBank
SUL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUL.mp4,UFSC SignBank
SUMIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUMIR.mp4,UFSC SignBank
SUMIR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUMIR2.mp4,UFSC SignBank
SUPER-NINTENDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUPER-NINTENDO.mp4,UFSC SignBank
SUPERIOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUPERIOR.mp4,UFSC SignBank
SUPERMERCADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUPERMERCADO.mp4,UFSC SignBank
SUPERMERCADO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUPERMERCADO2.mp4,UFSC SignBank
SURDEZ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SURDEZ.mp4,UFSC SignBank
SURDO-CEGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SURDO-CEGO.mp4,UFSC SignBank
SURDO-CEGO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SURDO-CEGO2.mp4,UFSC SignBank
SURDO-MUDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SURDO-MUDO.mp4,UFSC SignBank
SURDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SURDO.mp4,UFSC SignBank
SURFE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SURFE.mp4,UFSC SignBank
SUS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUS.mp4,UFSC SignBank
SUSHI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUSHI.mp4,UFSC SignBank
SUSPENSAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUSPENS%C3%83O.mp4,UFSC SignBank
SUSTENTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUSTENTAR.mp4,UFSC SignBank
SUSTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUSTO.mp4,UFSC SignBank
SUSTO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUSTO2.mp4,UFSC SignBank
SUTIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUTI%C3%83.mp4,UFSC SignBank
SUECIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SU%C3%89CIA.mp4,UFSC SignBank
SUICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SU%C3%8D%C3%87A.mp4,UFSC SignBank
SABADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%81BADO.mp4,UFSC SignBank
SAO-JOSE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%83O-JOS%C3%89.mp4,UFSC SignBank
SAO-PAULO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%83O-PAULO.mp4,UFSC SignBank
SAO-TOME-E-PRINCIPE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%83O-TOM%C3%89-E-PRINCIPE.mp4,UFSC SignBank
SECULO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%89CULO.mp4,UFSC SignBank
SERIE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%89RIE.mp4,UFSC SignBank
SERIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%89RIO.mp4,UFSC SignBank
SETIMA-SERIE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%89TIMA-S%C3%89RIE.mp4,UFSC SignBank
SETIMO.bmp,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%89TIMO.bmp,UFSC SignBank
SILABA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%8DLABA.mp4,UFSC SignBank
SIMBOLO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%8DMBOLO.mp4,UFSC SignBank
SIRIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%8DRIA.mp4,UFSC SignBank
SO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%93.mp4,UFSC SignBank
SOCIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%93CIO.mp4,UFSC SignBank
SOCIO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%93CIO2.mp4,UFSC SignBank
TABELA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TABELA.mp4,UFSC SignBank
TABLET,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TABLET.mp4,UFSC SignBank
TAEKWONDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TAEKWONDO.mp4,UFSC SignBank
TAILANDIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TAIL%C3%82NDIA.mp4,UFSC SignBank
TAMANDUA-MG,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TAMANDU%C3%81-MG.mp4,UFSC SignBank
TAMANDUA-SP,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TAMANDU%C3%81-SP.mp4,UFSC SignBank
TAMANHO-ALTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TAMANHO-ALTO.mp4,UFSC SignBank
TAMANHO-PEQUENO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TAMANHO-PEQUENO.mp4,UFSC SignBank
TAMBEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TAMB%C3%89M.mp4,UFSC SignBank
TAMBEM2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TAMB%C3%89M2.mp4,UFSC SignBank
TANGERINA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TANGERINA.mp4,UFSC SignBank
TANQUE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TANQUE.mp4,UFSC SignBank
TANTO-FAZ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TANTO-FAZ.mp4,UFSC SignBank
TAPETE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TAPETE.mp4,UFSC SignBank
TAPIOCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TAPIOCA.mp4,UFSC SignBank
TARADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TARADO.mp4,UFSC SignBank
TARDE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TARDE.mp4,UFSC SignBank
TAREFA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TAREFA.mp4,UFSC SignBank
TARTARUGA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TARTARUGA.mp4,UFSC SignBank
TARTARUGA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TARTARUGA2.mp4,UFSC SignBank
TATU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TATU.mp4,UFSC SignBank
TATUAGEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TATUAGEM.mp4,UFSC SignBank
TATUAGEM2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TATUAGEM2.mp4,UFSC SignBank
TCHAU-ASL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TCHAU-ASL.mp4,UFSC SignBank
TCHAU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TCHAU.mp4,UFSC SignBank
TE-AMO-ASL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TE-AMO-ASL.mp4,UFSC SignBank
TEATRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TEATRO.mp4,UFSC SignBank
TECLADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TECLADO.mp4,UFSC SignBank
TECNOLOGIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TECNOLOGIA.mp4,UFSC SignBank
TEIMOSO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TEIMOSO.mp4,UFSC SignBank
TELEFONE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TELEFONE.mp4,UFSC SignBank
TELEGRAMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TELEGRAMA.mp4,UFSC SignBank
TELESCOPIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TELESC%C3%93PIO.mp4,UFSC SignBank
TELEVISAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TELEVIS%C3%83O.mp4,UFSC SignBank
TELHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TELHA.mp4,UFSC SignBank
TEMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TEMA.mp4,UFSC SignBank
TEMPERATURA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TEMPERATURA.mp4,UFSC SignBank
TEMPO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TEMPO.mp4,UFSC SignBank
TEMPO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TEMPO2.mp4,UFSC SignBank
TENTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TENTAR.mp4,UFSC SignBank
TENTAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TENTAR2.mp4,UFSC SignBank
TENTACAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TENTA%C3%87%C3%83O.mp4,UFSC SignBank
TEORIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TEORIA.mp4,UFSC SignBank
TEORIA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TEORIA2.mp4,UFSC SignBank
TER-NAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TER-N%C3%83O.mp4,UFSC SignBank
TER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TER.mp4,UFSC SignBank
TERAPIA-FONO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TERAPIA-FONO.mp4,UFSC SignBank
TERCEIRA-IDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TERCEIRA-IDADE.mp4,UFSC SignBank
TERCEIRA-SERIE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TERCEIRA-S%C3%89RIE.mp4,UFSC SignBank
TERCEIRO-ANO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TERCEIRO-ANO.mp4,UFSC SignBank
TERCEIRO-ANO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TERCEIRO-ANO2.mp4,UFSC SignBank
TERCEIRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TERCEIRO.mp4,UFSC SignBank
TERESINA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TERESINA.mp4,UFSC SignBank
TERMINAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TERMINAL.mp4,UFSC SignBank
TERMINOLOGIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TERMINOLOGIA.mp4,UFSC SignBank
TERMOMETRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TERM%C3%94METRO.mp4,UFSC SignBank
TERNO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TERNO.mp4,UFSC SignBank
TERREMOTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TERREMOTO.mp4,UFSC SignBank
TERROR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TERROR.mp4,UFSC SignBank
TERCA-FEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TER%C3%87A-FEIRA.mp4,UFSC SignBank
TESE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TESE.mp4,UFSC SignBank
TESOURA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TESOURA.mp4,UFSC SignBank
TESTEMUNHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TESTEMUNHA.mp4,UFSC SignBank
TESAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TES%C3%83O.mp4,UFSC SignBank
TEXTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TEXTO.mp4,UFSC SignBank
TIARA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TIARA.mp4,UFSC SignBank
TIGRE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TIGRE.mp4,UFSC SignBank
TIL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TIL.mp4,UFSC SignBank
TIM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TIM.mp4,UFSC SignBank
TIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TIO.mp4,UFSC SignBank
TIO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TIO2.mp4,UFSC SignBank
TIPOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TIPOS.mp4,UFSC SignBank
TOALHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOALHA.mp4,UFSC SignBank
TOCANTINS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOCANTINS.mp4,UFSC SignBank
TODA-HORA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODA-HORA.mp4,UFSC SignBank
TODA-VEZ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODA-VEZ.mp4,UFSC SignBank
TODO-DIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODO-DIA.mp4,UFSC SignBank
TODO-DIA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODO-DIA2.mp4,UFSC SignBank
TODO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODO.mp4,UFSC SignBank
TODOS-NIVEL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODOS-N%C3%8DVEL.mp4,UFSC SignBank
TODOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODOS.mp4,UFSC SignBank
TOLEDO-PR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOLEDO-PR.mp4,UFSC SignBank
TOMADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOMADA.mp4,UFSC SignBank
TOMAR-BANHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOMAR-BANHO.mp4,UFSC SignBank
TOMATE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOMATE.mp4,UFSC SignBank
TONTEAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TONTEAR.mp4,UFSC SignBank
TORCER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TORCER.mp4,UFSC SignBank
TOSSE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOSSE.mp4,UFSC SignBank
TOTAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOTAL.mp4,UFSC SignBank
TOTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOT%C3%93.mp4,UFSC SignBank
TRABALHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRABALHAR.mp4,UFSC SignBank
TRABALHAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRABALHAR2.mp4,UFSC SignBank
TRADICAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRADI%C3%87%C3%83O.mp4,UFSC SignBank
TRADUZIR.bmp,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRADUZIR.bmp,UFSC SignBank
TRADUCAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRADU%C3%87%C3%83O.mp4,UFSC SignBank
TRAIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRAIR.mp4,UFSC SignBank
TRAIR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRAIR2.mp4,UFSC SignBank
TRANSCREVER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRANSCREVER.mp4,UFSC SignBank
TRANSCRICAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRANSCRI%C3%87%C3%83O.mp4,UFSC SignBank
TRANSEXUAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRANSEXUAL.mp4,UFSC SignBank
TRANSEXUAL2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRANSEXUAL2.mp4,UFSC SignBank
TRANSEXUAL3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRANSEXUAL3.mp4,UFSC SignBank
TRANSFERIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRANSFERIR.mp4,UFSC SignBank
TRANCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRAN%C3%87A.mp4,UFSC SignBank
TRATAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRATAR.mp4,UFSC SignBank
TRAUMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRAUMA.mp4,UFSC SignBank
TRAVESTI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRAVESTI.mp4,UFSC SignBank
TRAZER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRAZER.mp4,UFSC SignBank
TREINAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TREINAR.mp4,UFSC SignBank
TREM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TREM.mp4,UFSC SignBank
TREM2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TREM2.mp4,UFSC SignBank
TREMER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TREMER.mp4,UFSC SignBank
TRIBO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIBO.mp4,UFSC SignBank
TRIBUNAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIBUNAL.mp4,UFSC SignBank
TRICO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIC%C3%94.mp4,UFSC SignBank
TRIGEMEOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIG%C3%8AMEOS.mp4,UFSC SignBank
TRILHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRILHA.mp4,UFSC SignBank
TRILINGUE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIL%C3%8DNGUE.mp4,UFSC SignBank
TRIMESTRE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIMESTRE.mp4,UFSC SignBank
TRIPLO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIPLO.mp4,UFSC SignBank
TRISTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRISTE.mp4,UFSC SignBank
TRIANGULO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRI%C3%82NGULO.mp4,UFSC SignBank
TRIANGULO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRI%C3%82NGULO2.mp4,UFSC SignBank
TROCAR-TURNO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TROCAR-TURNO.mp4,UFSC SignBank
TROCAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TROCAR.mp4,UFSC SignBank
TROCAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TROCAR2.mp4,UFSC SignBank
TROCAR3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TROCAR3.mp4,UFSC SignBank
TROFEU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TROF%C3%89U.mp4,UFSC SignBank
TRANSITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TR%C3%82NSITO.mp4,UFSC SignBank
TRES-DIAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TR%C3%8AS-DIAS.mp4,UFSC SignBank
TRES-VEZES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TR%C3%8AS-VEZES.mp4,UFSC SignBank
TRES-VEZES2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TR%C3%8AS-VEZES2.mp4,UFSC SignBank
TRES.bmp,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TR%C3%8AS.bmp,UFSC SignBank
TUBARAO-SC.bmp,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TUBAR%C3%83O-SC.bmp,UFSC SignBank
TUBARAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TUBAR%C3%83O.mp4,UFSC SignBank
TUCANO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TUCANO.mp4,UFSC SignBank
TUDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TUDO.mp4,UFSC SignBank
TURISMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TURISMO.mp4,UFSC SignBank
TURISTA.bmp,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TURISTA.bmp,UFSC SignBank
